Datetime,Day,Hour,temperature_value,t,noise_value,light_value,co2_value,humidity_value,peoplecount_value,invites,occupied,motion_event_count,passage_event_count,acc_motion,acc_passage,acc_motion_per_min,acc_passage_per_min
2024-06-29 05:20:00+00:00,6,6,23.0,2024-06-29 05:15:50.753000+00:00,0.0,37.0,485.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:25:00+00:00,6,6,22.9,2024-06-29 05:20:50.269000+00:00,0.0,36.0,469.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:30:00+00:00,6,6,22.9,2024-06-29 05:25:50.174000+00:00,0.0,36.0,447.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:35:00+00:00,6,6,22.9,2024-06-29 05:30:54.196000+00:00,0.0,34.0,452.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:40:00+00:00,6,6,22.8,2024-06-29 05:35:53.027000+00:00,0.0,34.0,492.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:45:00+00:00,6,6,22.7,2024-06-29 05:40:51.172000+00:00,0.0,33.0,483.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:50:00+00:00,6,6,22.7,2024-06-29 05:45:50.304000+00:00,0.0,32.0,478.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 05:55:00+00:00,6,6,22.6,2024-06-29 05:50:49.298000+00:00,0.0,32.0,471.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:00:00+00:00,6,7,22.6,2024-06-29 05:55:51.864000+00:00,0.0,32.0,493.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:05:00+00:00,6,7,22.6,2024-06-29 06:00:50.828000+00:00,0.0,32.0,475.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:10:00+00:00,6,7,22.5,2024-06-29 06:05:50.935000+00:00,0.0,32.0,447.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:15:00+00:00,6,7,22.5,2024-06-29 06:10:49.701000+00:00,0.0,32.0,491.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:20:00+00:00,6,7,22.5,2024-06-29 06:15:49.842000+00:00,0.0,34.0,456.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:25:00+00:00,6,7,22.5,2024-06-29 06:20:49.087000+00:00,0.0,35.0,454.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:30:00+00:00,6,7,22.4,2024-06-29 06:25:50.457000+00:00,0.0,37.0,450.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:35:00+00:00,6,7,22.4,2024-06-29 06:30:48.558000+00:00,0.0,40.0,463.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:40:00+00:00,6,7,22.4,2024-06-29 06:35:49.381000+00:00,0.0,39.0,456.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:45:00+00:00,6,7,22.3,2024-06-29 06:40:48.983000+00:00,0.0,37.0,471.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:50:00+00:00,6,7,22.4,2024-06-29 06:45:50.335000+00:00,0.0,35.0,501.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 06:55:00+00:00,6,7,22.3,2024-06-29 06:50:49.608000+00:00,0.0,33.0,521.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:00:00+00:00,6,8,22.3,2024-06-29 06:55:50.416000+00:00,0.0,32.0,508.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:05:00+00:00,6,8,22.3,2024-06-29 07:00:49.144000+00:00,0.0,31.0,513.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:10:00+00:00,6,8,22.3,2024-06-29 07:05:51.440000+00:00,0.0,30.0,494.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:15:00+00:00,6,8,22.3,2024-06-29 07:10:49+00:00,0.0,30.0,483.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:20:00+00:00,6,8,22.3,2024-06-29 07:15:50.176000+00:00,0.0,30.0,503.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:25:00+00:00,6,8,22.2,2024-06-29 07:20:50.153000+00:00,0.0,31.0,500.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:30:00+00:00,6,8,22.2,2024-06-29 07:25:50.062000+00:00,0.0,32.0,486.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:35:00+00:00,6,8,22.2,2024-06-29 07:30:48.551000+00:00,0.0,33.0,484.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:40:00+00:00,6,8,22.2,2024-06-29 07:35:49.378000+00:00,0.0,34.0,485.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:45:00+00:00,6,8,22.2,2024-06-29 07:40:49.118000+00:00,0.0,34.0,519.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:50:00+00:00,6,8,22.1,2024-06-29 07:45:50.057000+00:00,0.0,34.0,507.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 07:55:00+00:00,6,8,22.1,2024-06-29 07:50:49.178000+00:00,0.0,34.0,506.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:00:00+00:00,6,9,22.1,2024-06-29 07:55:50.507000+00:00,0.0,34.0,508.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:05:00+00:00,6,9,22.1,2024-06-29 08:00:48.546000+00:00,0.0,36.0,495.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:10:00+00:00,6,9,22.0,2024-06-29 08:05:51.035000+00:00,0.0,40.0,500.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:15:00+00:00,6,9,22.0,2024-06-29 08:10:50.269000+00:00,0.0,43.0,506.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:20:00+00:00,6,9,22.1,2024-06-29 08:16:06.407000+00:00,0.0,44.0,502.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:25:00+00:00,6,9,22.1,2024-06-29 08:20:49.432000+00:00,0.0,45.0,500.0,56.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:30:00+00:00,6,9,22.1,2024-06-29 08:25:49.943000+00:00,0.0,45.0,471.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:35:00+00:00,6,9,22.1,2024-06-29 08:30:50.119000+00:00,0.0,45.0,480.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:40:00+00:00,6,9,22.2,2024-06-29 08:35:48.870000+00:00,0.0,45.0,478.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:45:00+00:00,6,9,22.2,2024-06-29 08:40:49.527000+00:00,0.0,44.0,494.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:50:00+00:00,6,9,22.1,2024-06-29 08:45:51.048000+00:00,0.0,45.0,491.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 08:55:00+00:00,6,9,22.1,2024-06-29 08:50:53.141000+00:00,0.0,45.0,478.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:00:00+00:00,6,10,22.2,2024-06-29 08:55:52.228000+00:00,0.0,44.0,477.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:05:00+00:00,6,10,22.2,2024-06-29 09:00:49.327000+00:00,0.0,44.0,478.0,55.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:10:00+00:00,6,10,22.2,2024-06-29 09:05:49.816000+00:00,0.0,44.0,481.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:15:00+00:00,6,10,22.2,2024-06-29 09:10:50.494000+00:00,0.0,44.0,499.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:20:00+00:00,6,10,22.2,2024-06-29 09:15:48.652000+00:00,0.0,44.0,507.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:25:00+00:00,6,10,22.2,2024-06-29 09:20:49.927000+00:00,0.0,44.0,489.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:30:00+00:00,6,10,22.2,2024-06-29 09:25:54.137000+00:00,0.0,43.0,501.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:35:00+00:00,6,10,22.2,2024-06-29 09:30:52.484000+00:00,0.0,43.0,511.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:40:00+00:00,6,10,22.2,2024-06-29 09:35:49.477000+00:00,0.0,43.0,500.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:45:00+00:00,6,10,22.1,2024-06-29 09:40:50.431000+00:00,0.0,42.0,490.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:50:00+00:00,6,10,22.2,2024-06-29 09:45:49.523000+00:00,0.0,42.0,499.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 09:55:00+00:00,6,10,22.2,2024-06-29 09:50:51.021000+00:00,0.0,41.0,493.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:00:00+00:00,6,11,22.2,2024-06-29 09:55:54.320000+00:00,0.0,41.0,495.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:05:00+00:00,6,11,22.2,2024-06-29 10:00:54.590000+00:00,0.0,41.0,457.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:10:00+00:00,6,11,22.2,2024-06-29 10:06:22.552000+00:00,0.0,40.0,475.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:15:00+00:00,6,11,22.1,2024-06-29 10:10:49.199000+00:00,0.0,39.0,477.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:20:00+00:00,6,11,22.1,2024-06-29 10:15:50.957000+00:00,0.0,39.0,472.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:25:00+00:00,6,11,22.1,2024-06-29 10:20:50.953000+00:00,0.0,39.0,501.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:30:00+00:00,6,11,22.2,2024-06-29 10:25:55.125000+00:00,0.0,38.0,534.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:35:00+00:00,6,11,22.2,2024-06-29 10:30:54.462000+00:00,0.0,37.0,479.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:40:00+00:00,6,11,22.2,2024-06-29 10:35:50.282000+00:00,0.0,37.0,463.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:45:00+00:00,6,11,22.2,2024-06-29 10:40:51.010000+00:00,0.0,37.0,450.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:50:00+00:00,6,11,22.1,2024-06-29 10:45:53.727000+00:00,0.0,37.0,457.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 10:55:00+00:00,6,11,22.1,2024-06-29 10:50:50.361000+00:00,0.0,36.0,460.0,54.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:00:00+00:00,6,12,22.1,2024-06-29 10:55:50.930000+00:00,0.0,36.0,460.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:05:00+00:00,6,12,22.1,2024-06-29 11:00:49.443000+00:00,0.0,36.0,462.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:10:00+00:00,6,12,22.1,2024-06-29 11:05:52.638000+00:00,0.0,35.0,466.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:15:00+00:00,6,12,22.1,2024-06-29 11:10:48.840000+00:00,0.0,35.0,446.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:20:00+00:00,6,12,22.1,2024-06-29 11:15:49.781000+00:00,0.0,35.0,468.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:25:00+00:00,6,12,22.1,2024-06-29 11:20:52.988000+00:00,0.0,35.0,468.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:30:00+00:00,6,12,22.1,2024-06-29 11:25:51.260000+00:00,0.0,35.0,465.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:35:00+00:00,6,12,22.1,2024-06-29 11:30:49.757000+00:00,0.0,35.0,465.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:40:00+00:00,6,12,22.1,2024-06-29 11:35:54.125000+00:00,0.0,34.0,490.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:45:00+00:00,6,12,22.1,2024-06-29 11:40:50.025000+00:00,0.0,34.0,518.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:50:00+00:00,6,12,22.1,2024-06-29 11:45:50.558000+00:00,0.0,34.0,489.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 11:55:00+00:00,6,12,22.0,2024-06-29 11:50:53.413000+00:00,0.0,34.0,480.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:00:00+00:00,6,13,22.1,2024-06-29 11:55:53.562000+00:00,0.0,34.0,473.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:05:00+00:00,6,13,22.1,2024-06-29 12:00:53.327000+00:00,0.0,34.0,469.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:10:00+00:00,6,13,22.0,2024-06-29 12:05:53.633000+00:00,0.0,34.0,455.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:15:00+00:00,6,13,22.0,2024-06-29 12:10:51.078000+00:00,0.0,34.0,470.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:20:00+00:00,6,13,22.1,2024-06-29 12:15:51.856000+00:00,0.0,34.0,455.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:25:00+00:00,6,13,22.0,2024-06-29 12:20:50.361000+00:00,0.0,34.0,462.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:30:00+00:00,6,13,22.0,2024-06-29 12:25:51.237000+00:00,0.0,34.0,501.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:35:00+00:00,6,13,22.0,2024-06-29 12:30:49.867000+00:00,0.0,34.0,497.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:40:00+00:00,6,13,22.0,2024-06-29 12:35:49.368000+00:00,0.0,34.0,506.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:45:00+00:00,6,13,22.0,2024-06-29 12:40:50.641000+00:00,0.0,34.0,490.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:50:00+00:00,6,13,22.0,2024-06-29 12:45:49.195000+00:00,0.0,34.0,486.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 12:55:00+00:00,6,13,22.0,2024-06-29 12:50:49.635000+00:00,0.0,34.0,467.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:00:00+00:00,6,14,22.0,2024-06-29 12:55:53.764000+00:00,0.0,34.0,471.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:05:00+00:00,6,14,22.0,2024-06-29 13:00:53.439000+00:00,0.0,35.0,476.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:10:00+00:00,6,14,22.0,2024-06-29 13:05:50.071000+00:00,0.0,35.0,485.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:15:00+00:00,6,14,22.0,2024-06-29 13:10:52.869000+00:00,0.0,35.0,478.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:20:00+00:00,6,14,22.0,2024-06-29 13:15:49.478000+00:00,0.0,35.0,478.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:25:00+00:00,6,14,22.0,2024-06-29 13:20:53.887000+00:00,0.0,35.0,466.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:30:00+00:00,6,14,22.0,2024-06-29 13:25:50.219000+00:00,0.0,35.0,467.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:35:00+00:00,6,14,22.0,2024-06-29 13:30:50.501000+00:00,0.0,35.0,467.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:40:00+00:00,6,14,22.0,2024-06-29 13:35:49.218000+00:00,0.0,35.0,494.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:45:00+00:00,6,14,22.0,2024-06-29 13:40:51.001000+00:00,0.0,35.0,479.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:50:00+00:00,6,14,22.0,2024-06-29 13:45:51.785000+00:00,0.0,35.0,478.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 13:55:00+00:00,6,14,22.0,2024-06-29 13:50:53.345000+00:00,0.0,35.0,503.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:00:00+00:00,6,15,22.0,2024-06-29 13:55:57.587000+00:00,0.0,35.0,494.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:05:00+00:00,6,15,22.0,2024-06-29 14:00:49.251000+00:00,0.0,34.0,484.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:10:00+00:00,6,15,22.0,2024-06-29 14:05:50.572000+00:00,0.0,34.0,476.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:15:00+00:00,6,15,22.0,2024-06-29 14:10:49.862000+00:00,0.0,34.0,475.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:20:00+00:00,6,15,22.0,2024-06-29 14:15:51.190000+00:00,0.0,34.0,482.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:25:00+00:00,6,15,22.0,2024-06-29 14:20:59.037000+00:00,0.0,34.0,507.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:30:00+00:00,6,15,22.0,2024-06-29 14:25:55.155000+00:00,0.0,34.0,501.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:35:00+00:00,6,15,22.0,2024-06-29 14:30:53.635000+00:00,0.0,33.0,501.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:40:00+00:00,6,15,22.0,2024-06-29 14:35:57.165000+00:00,0.0,33.0,501.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:45:00+00:00,6,15,22.0,2024-06-29 14:40:54.329000+00:00,0.0,33.0,498.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:50:00+00:00,6,15,22.0,2024-06-29 14:45:49.658000+00:00,0.0,33.0,484.0,53.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 14:55:00+00:00,6,15,22.0,2024-06-29 14:50:50.171000+00:00,0.0,33.0,485.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:00:00+00:00,6,16,21.9,2024-06-29 14:55:52.136000+00:00,0.0,33.0,470.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:05:00+00:00,6,16,21.9,2024-06-29 15:00:50.521000+00:00,0.0,32.0,489.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:10:00+00:00,6,16,21.9,2024-06-29 15:05:51.529000+00:00,0.0,32.0,487.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:15:00+00:00,6,16,21.9,2024-06-29 15:10:52.648000+00:00,0.0,32.0,490.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:20:00+00:00,6,16,21.9,2024-06-29 15:15:54.361000+00:00,0.0,32.0,484.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:25:00+00:00,6,16,21.9,2024-06-29 15:20:58.827000+00:00,0.0,33.0,469.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:30:00+00:00,6,16,21.9,2024-06-29 15:25:54.243000+00:00,0.0,32.0,458.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:35:00+00:00,6,16,21.9,2024-06-29 15:30:49.630000+00:00,0.0,32.0,445.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:40:00+00:00,6,16,21.9,2024-06-29 15:35:51.862000+00:00,0.0,32.0,457.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:45:00+00:00,6,16,21.9,2024-06-29 15:40:51.199000+00:00,0.0,32.0,466.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:50:00+00:00,6,16,22.0,2024-06-29 15:45:54.062000+00:00,0.0,32.0,469.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 15:55:00+00:00,6,16,22.0,2024-06-29 15:50:49.628000+00:00,0.0,32.0,484.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:00:00+00:00,6,17,22.0,2024-06-29 15:55:52.894000+00:00,0.0,32.0,453.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:05:00+00:00,6,17,22.0,2024-06-29 16:00:49.756000+00:00,0.0,32.0,481.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:10:00+00:00,6,17,22.0,2024-06-29 16:05:52.480000+00:00,0.0,32.0,476.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:15:00+00:00,6,17,22.0,2024-06-29 16:10:51.345000+00:00,0.0,32.0,473.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:20:00+00:00,6,17,22.0,2024-06-29 16:15:53.261000+00:00,0.0,31.0,488.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:25:00+00:00,6,17,22.0,2024-06-29 16:20:54.361000+00:00,0.0,31.0,467.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:30:00+00:00,6,17,22.0,2024-06-29 16:25:59.419000+00:00,0.0,31.0,487.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:35:00+00:00,6,17,22.0,2024-06-29 16:30:51.054000+00:00,0.0,31.0,490.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:40:00+00:00,6,17,21.9,2024-06-29 16:35:54.248000+00:00,0.0,31.0,496.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:45:00+00:00,6,17,22.0,2024-06-29 16:40:50.448000+00:00,0.0,31.0,491.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:50:00+00:00,6,17,22.0,2024-06-29 16:45:49.641000+00:00,0.0,31.0,490.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 16:55:00+00:00,6,17,22.0,2024-06-29 16:50:53.497000+00:00,0.0,31.0,502.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:00:00+00:00,6,18,22.0,2024-06-29 16:55:51.739000+00:00,0.0,30.0,483.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:05:00+00:00,6,18,22.0,2024-06-29 17:01:00.942000+00:00,0.0,30.0,521.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:10:00+00:00,6,18,21.9,2024-06-29 17:05:50.409000+00:00,0.0,31.0,458.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:15:00+00:00,6,18,22.0,2024-06-29 17:10:51.096000+00:00,0.0,31.0,483.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:20:00+00:00,6,18,22.0,2024-06-29 17:15:54.250000+00:00,0.0,31.0,483.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:25:00+00:00,6,18,22.0,2024-06-29 17:20:51.188000+00:00,0.0,30.0,475.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:30:00+00:00,6,18,22.0,2024-06-29 17:25:53.809000+00:00,0.0,30.0,483.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:35:00+00:00,6,18,22.0,2024-06-29 17:30:49.878000+00:00,0.0,29.0,490.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:40:00+00:00,6,18,22.0,2024-06-29 17:35:51.750000+00:00,0.0,29.0,471.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:45:00+00:00,6,18,22.1,2024-06-29 17:40:53.355000+00:00,0.0,30.0,474.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:50:00+00:00,6,18,22.1,2024-06-29 17:45:54.531000+00:00,0.0,29.0,463.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 17:55:00+00:00,6,18,22.1,2024-06-29 17:50:50.402000+00:00,0.0,29.0,447.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 18:00:00+00:00,6,19,22.1,2024-06-29 17:55:53.338000+00:00,0.0,29.0,455.0,52.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 18:05:00+00:00,6,19,22.2,2024-06-29 18:00:51.299000+00:00,0.0,29.0,489.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 18:10:00+00:00,6,19,22.3,2024-06-29 18:05:50.455000+00:00,0.0,29.0,470.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
2024-06-29 18:15:00+00:00,6,19,22.3,2024-06-29 18:10:49.475000+00:00,0.0,28.0,487.0,51.0,"[0, 0]",0,0,0,0,0,0,0.0,0.0
